id,created_at,text
320760424637288450,2013-04-07 04:50:19,"TPD - 1800 block marne ave near matlack ave, suspicious vehicle, female caller reporting old white cutlass with missing doors, no plates"
320758343922774016,2013-04-07 04:42:03,"TFD - engine 3 assisting engine 19's company with the automobile fire, hoffman rd near I-75"
320756383807062016,2013-04-07 04:34:15,TPD - 4 sector crews out at main st and 6th st assisting an oshp unit
320755956394897408,2013-04-07 04:32:34,TPD - central channel air is closed while crews check an open door at 5900 jackman rd b&amp;e alarm call
320755496548179969,2013-04-07 04:30:44,RT @AMP_PricE: @ToledoScanner #snitches
320755197561421825,2013-04-07 04:29:33,"TPD - 3019 nebraska ave at the bel aire mobile home court, report of a loud party"
320754878995640322,2013-04-07 04:28:17,TFD - engine 19's company to an automobile fire on or near I-75
320753998099525633,2013-04-07 04:24:47,"TPD - torrence dr near berdan ave, disoder"
320753697095294976,2013-04-07 04:23:35,RT @Mr_Mc_Bride: West Toledo get wild at night...
320753660713902080,2013-04-07 04:23:26,"TPD - past offense domestic violence, 5400 block douglas rd near murray, now getting threats"
320752760997961729,2013-04-07 04:19:52,"TPD - caller reporting a group of 15 college kids very disorderly at the 1700 block pilgrim rd location, possibly selling drugs"
320752184532803586,2013-04-07 04:17:34,"TPD - 1700 block pilgrim rd near roosevelt cir, report of a disorder"
320751853803552768,2013-04-07 04:16:15,RT @ashleysdanielle: I love nights when @ToledoScanner is very active!! Keeps me entertained! - not a problem
320751794932310016,2013-04-07 04:16:01,"TPD - check the safety, 1500 block twin oaks near dorr st, female heard a loud noise and wants crews to check it out"
320751257197359104,2013-04-07 04:13:53,"TPD - 500 block e hudson st near chestnut st, burglary, female caller says somebody just tried to break in"
320750839033630722,2013-04-07 04:12:13,"TPD - crews code 3 to collingwood blvd and dorr st, air now closed, other crews slowing down"
320750297154740224,2013-04-07 04:10:04,"TPD - 1101 western ave near s hawley st at the 7-Eleven, male in a carhartt grabbed a carton of cigarettes and took off running"
320749815245975555,2013-04-07 04:08:09,"TPD - 5900 block jackman rd near primrose ave, residential b&amp;e alarm"
320749049529638912,2013-04-07 04:05:07,"TPD - w alexis rd and secor rd, suspicious male in a car outside the credit union"
320746228033916928,2013-04-07 03:53:54,"lucas county sheriff - crew checking on alarm at church in monclova twp, found cleaning crew set off by accident, had warrants, now summons"
320745831277920257,2013-04-07 03:52:20,"TFD - 1925 nebraska ave, commercial fire alarm"
320745310789980160,2013-04-07 03:50:15,"RT @WyteRyno: @Toledo_Tweets acct makes me want to go see the idiocy of this ""great"" town. Then @ToledoScanner makes me fear for my life."
320744865371652096,2013-04-07 03:48:29,"TPD - 2700 block tremainsville rd, domestic, husband and wife fighting"
320744546768142336,2013-04-07 03:47:13,"TPD - 900 block evesham ave near avondale ave, past offense breaking and entering"
320744173269553152,2013-04-07 03:45:44,"TPD - keep the peace, 3000 block airport hwy, meet the barefoot female at that location to pick up belongings at a house on foredale ave"
320742945403854849,2013-04-07 03:40:51,"last night at this time it was a bunch of drunk, disorderly folks; tonight a bunch of domestics, assaults"
320742701731561472,2013-04-07 03:39:53,"TPD - 2100 stirrup ln near tetherwood dr, assault, boyfriend vs girlfriend"
320742175757463552,2013-04-07 03:37:48,"TPD - 6 sector crew has one under arrest from w bancroft st, enroute to the county"
320740933614329856,2013-04-07 03:32:52,"TPD - 800 block walnut st near dove ln, check the safety, girlfriend may be trying to harm the male at that location"
320740631196606464,2013-04-07 03:31:40,"TPD - south channel air closed again for crews airport hwy west of wenz rd, group of black males from the earlier call"
320740160025268225,2013-04-07 03:29:47,"TPD - domestic, 500 block congress st, live in girlfriend assaulted the male"
320739443713654784,2013-04-07 03:26:57,"TPD - 811 jefferson ave at the greyhound terminal, robbery, medical also enroute for injuries"
320739229636370434,2013-04-07 03:26:06,"TPD - air back open for airport hwy near the party hall, and nothing found at w bancroft st call"
320738743952740352,2013-04-07 03:24:10,"TPD - multi crews out at 4000 block airport hwy, air closed, possible shots fired"
320737820249559040,2013-04-07 03:20:30,"TPD - crews code 3 to a call on w bancroft st, looking for a hispanic male"
320735917474213888,2013-04-07 03:12:56,"TPD - code 3 weapons call, 2299 kent st near page st at moody manner, three males in the back with guns, people gathering"
320735188516745216,2013-04-07 03:10:02,"TPD - property damage accident, n erie st and washington st"
320734654514741249,2013-04-07 03:07:55,"TFD - outdoor fire, 800 block mc kinley ave near navarre ave, engine 6's company"
320734225462616064,2013-04-07 03:06:12,"TPD - domestic violence, 3900 block w sylvania ave"
320732146270629888,2013-04-07 02:57:57,reminder you can listen along with my Toledo Police and Lucas County Sheriff feed and others on @Broadcastify http://t.co/m5qK6Gf4y0
320731309599256578,2013-04-07 02:54:37,"#ScannerOn - TPD - wreckless operator, jackman rd and w sylvania ave, pickup truck"
320720908274790400,2013-04-07 02:13:17,RT @bad5018: Ax in Northwood on I280 access SB &amp; rollover in Maumee (pic) in front of Luke's... LS7 tx to UTMC. #ToledoScanner http: ...
320708204998823936,2013-04-07 01:22:49,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @aweberphoto @Toledo_Buzz @STATter911
320697366426574848,2013-04-07 00:39:45,"RT @bad5018: Toledo | Structure Fire | E16 S7 E7(RIT) E17 T5 B2 | 1247 Norwood, near Bell; Smoke in the House | Ch4 | 2020 #ToledoScanner"
320386292527529984,2013-04-06 04:03:39,lucas county sheriff - maumee bay state park officer and sheriff unit check on a disorder in the pool area at the lodge
320383159923507201,2013-04-06 03:51:12,"TPD - general broadcast, reckless operation, red silverado pickup truck with an ohio state sticker from w alexis rd and jackman rd"
320381909509226497,2013-04-06 03:46:14,"TPD - injury accident, 2000 block lagrange st near page st, two cars involved, medical also enroute"
320380921268293632,2013-04-06 03:42:18,"TPD - shots heard, 800 vance st near ewing st, at least two gunshots heard in the area"
320377154049282048,2013-04-06 03:27:20,"TFD - possible overdose, 1500 block brooke park dr near jackman rd"
320376776952016897,2013-04-06 03:25:50,"TPD - report of a possible structure fire, 1605 w central ave near jackman rd"
320376613860687873,2013-04-06 03:25:11,"TPD - 1018 jefferson ave, ywca, commercial fire alarm"
320376299950596096,2013-04-06 03:23:56,"TPD - check the safety, 400 block yondota st, female caller says her teenage boyfriend is walking to her house over to shoot her"
320373964541157376,2013-04-06 03:14:40,"TPD - hit and run accident, monroe st and upton ave, three vehicles involved, one fled the scene"
320373472410861568,2013-04-06 03:12:42,"TPD - disorder, 4700 block violet rd, male walking around banging on vehicles"
320372956033327104,2013-04-06 03:10:39,"TPD - disorder, 5865 hagman rd at the hampton inn, people running around and causing a disturbance in the parking lot"
320372669386207232,2013-04-06 03:09:31,"TPD - single car accident, angola rd and s reynolds rd, car into the median"
320371519102541824,2013-04-06 03:04:57,"TPD - disorder, 2600 block alisdale dr"
320370927558864899,2013-04-06 03:02:35,"TPD - unwanted, 3600 block upton ave at the stop &amp; go, intox male refusing to leave"
320370702408622080,2013-04-06 03:01:42,"TPD - very intox male urinating on cars in the parking lot of the distillery, 4311 heatherdowns blvd, trying to get back in"
320369538145345537,2013-04-06 02:57:04,"TPD - disorder, 900 block woodstock ave"
320368035452026880,2013-04-06 02:51:06,"TPD - w bancroft st and franklin ave, white male outside the liquor store bothering people"
320367702529175553,2013-04-06 02:49:47,RT @moe7439: @ToledoScanner I love reading your tweets
320367335833751553,2013-04-06 02:48:19,"TPD/TFD - working an ill person call, 1100 block starr ave, reporting a small red car just struck a fire rig at the scene"
320366727026311168,2013-04-06 02:45:54,"TPD - code 3 weapons call, 2800 block lagrange st"
320365997888528384,2013-04-06 02:43:00,"TPD - 1900 block w alexis rd, male caller reports girlfriend just stole his blue jeep liberty and fled westbound from that location"
320361869003067393,2013-04-06 02:26:36,"TFD - engine 13's company, assist police, possible overdose, 800 block clark st near navarre ave"
320345817762390016,2013-04-06 01:22:49,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @downtownbg @ToledoNewsNow @13abc
320050559849725954,2013-04-05 05:49:34,"TPD - crews behind stolen green truck, spring grove ave near delence st, had one bailing, vehicle now stopped in the alley"
320046683847290880,2013-04-05 05:34:10,"RT @ScottWeis1: @ToledoScanner thanks! Btw, really enjoy reading your tweets - no problem"
320046205201707008,2013-04-05 05:32:16,@ScottWeis1 @MoMo687 sounded like the accident was in the middle of the intersection
320045836757254145,2013-04-05 05:30:48,"TPD - east side stabbing, correction girlfriend just stabbed the male in the hand, they have the knife away, she has polka dot pajama pants"
320045372468772865,2013-04-05 05:28:57,"TPD - code 3 stabbing, 500 block paine ave near woodford st, female caller says male just stabbed her in the hand"
320044440880295936,2013-04-05 05:25:15,"RT @LevisLoUdLiqUor: why the fUck is @ToledoScanner following me ??? Feds???!!! - ha, nope, you just RT'd some stuff"
320044045776859136,2013-04-05 05:23:41,"TPD - caller reporting her green mercury moutaineer with 22 inch rims just stolen from 1600 block milburn ave near auburn ave, keys left in"
320043584986419200,2013-04-05 05:21:51,"TPD - multiple crews working a traffic stop, woodville rd and nevada st"
320043265820868608,2013-04-05 05:20:35,"TPD - caller reporting somebody ran into their house with a car, 1400 block w woodruff st and took off from that location"
320043008831668224,2013-04-05 05:19:34,"@CIFN no, have not heard any further details from pd and not listening to fire/ems ops right now"
320042480563281920,2013-04-05 05:17:28,"TPD - check the safety, 1200 block brookview dr, caller reporting an apartment door had been kicked in at that location"
320042087951245313,2013-04-05 05:15:54,"TPD - crew with traffic stop for a blue chevy, dorr st and marmion ave, possibly wanted from a previous call"
320041067447730178,2013-04-05 05:11:51,"TPD - now an injury accident at w alexis rd and lewis ave, one male threatening the other driver and walking around in middle of the orad"
320039462174326784,2013-04-05 05:05:28,"lucas county sheriff - crew out at the butterfly house on obee rd, checking multiple open doors"
320038931305476096,2013-04-05 05:03:21,"TPD - code 3 breaking and entering, 300 block orville dr near russlor dr, female caller says somebody is trying to break into the house"
320038522570559490,2013-04-05 05:01:44,"TPD - property damage accident, w alexis rd and lewis ave"
320037935825182721,2013-04-05 04:59:24,"TPD - multiple gang unit crews working a large group in the parking lot dorr st and collingwood blvd, no other assistance needed yet"
320037359360016384,2013-04-05 04:57:07,RT @ADouble2219: If you aren't following @ToledoScanner then you're not doing twitter right.
320037322898956290,2013-04-05 04:56:58,TFD - sending 18's company to w laskey and lewis ave for an outdoor fire
320036745414582272,2013-04-05 04:54:40,RT @KidKrafty: @ToledoScanner My timeline just got interesting
320036707749732352,2013-04-05 04:54:31,"TPD - 1455 secor rd at the arby's, unwanted, white male with blonde hair asking folks for money"
320035754673836033,2013-04-05 04:50:44,"TPD - 1000 block slater st, disorder, white male walked out of the bar, now trying to break out windows in cars"
319983428328108032,2013-04-05 01:22:48,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @RealJTP @wnwotv @PoliceClips
319621046133198848,2013-04-04 01:22:50,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @ToledoPolitics @westerie @toledoohjournal
319258654933139456,2013-04-03 01:22:49,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @MudHens @NCScanner @HollywoodLA311
318940437983424512,2013-04-02 04:18:20,"TPD - 1516 adams st near 15th st at manhattan's on an unwanted, black female at the location refusing to leave"
318938189937135616,2013-04-02 04:09:24,"TPD - multiple calls reporting a few shots heard, in area of e manhattan blvd and suder ave, crews not finding anything at this time"
318937520027078656,2013-04-02 04:06:45,"TPD/TFD - report of a person assaulted, 800 block greenwood near main st, engine 6's company, person now having a seizure"
318935703092338688,2013-04-02 03:59:31,"TPD - 1800 block christian ave near jackman rd, multiple calls reporting a group of people fighting near the laundry room, one has a taser"
318934519308754944,2013-04-02 03:54:49,"TPD - crews rolling code 3 to an apartment on berdan ave, report of somebody trying to break in"
318933854650003457,2013-04-02 03:52:11,"TPD - 900 block colburn st near thayer st, residential hold up alarm"
318932397347463169,2013-04-02 03:46:23,"TPD - 1100 block n huron st near elm st, disorder, female caller and her sister are getting into it"
318929549553463301,2013-04-02 03:35:04,"TFD - 1455 w alexis rd at powertrain, chest pains in the medical dept, engine 18's company"
318928933536014336,2013-04-02 03:32:37,"@Captain_Kurt plus plenty of other interesting things over the years from toledo riots, jeep plant shooting, etc"
318928615851057152,2013-04-02 03:31:22,"@Captain_Kurt multi fatal incidents are never good, this was the worst, 7 kids from norwich apartments in 2004 http://t.co/A9F8ptbKmm"
318925409951571968,2013-04-02 03:18:37,"TPD - merry ln and wenz rd, caller reporting a group of individuals trying to break into a car"
318925198093066240,2013-04-02 03:17:47,"TPD - fullington rd and hinsdale dr, keep the peace, female caller there to pick up belongings and the dog"
318923821723820033,2013-04-02 03:12:19,"TPD - 1343 avondale ave at the grenadier club, person reported being assaulted, now waiting outside"
318923528390967296,2013-04-02 03:11:09,"TPD - property damage accident, remington st and richford st"
318922431211372546,2013-04-02 03:06:47,"lucas county sheriff - 9600 block oak run ct near oak terrace blvd, caller reporting somebody is coming with a gun to harm her daughter"
318921679537598465,2013-04-02 03:03:48,"RT @taylordungjen: #Toledo police officer stunned with his own Taser when its taken by a suspect, report states. http://t.co/JAtQEJ2ADX"
318919615835156482,2013-04-02 02:55:36,"TPD - south channel crews talking with some folks on amherst dr near cornell dr, not sounding like anybody has seen any rifles"
318918818468622336,2013-04-02 02:52:26,"TFD - 2700 alisdale dr near kendale dr, CO detector alarm in an apartment building, engine 25's company"
318918246923370496,2013-04-02 02:50:09,"lucas county sheriff - 911 open line, unable to get ahold of anybody, 4900 block s fulton lucas rd near reed rd"
318917632751464448,2013-04-02 02:47:43,"TFD/EMS - full arrest, 2000 block lagrange st near page st, engine 7, squad 7"
318916700760338432,2013-04-02 02:44:01,"TPD - immediate response weapons call, report of two males in all black carrying rifles, 100 block dartmouth dr near amherst dr"
318914246580772864,2013-04-02 02:34:16,"TPD - 500 block east park st near chestnut st, caller reporting somebody may be trying to break in, heard glass breaking"
318912931041529857,2013-04-02 02:29:02,"#ScannerOn - TPD/TFD - 3100 block chase st near bassett st, check the safety, extremely intox black male walking, keeps falling down"
318896264047640578,2013-04-02 01:22:48,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @ArtsCommission @taylordungjen @downtownbg
318584036673085440,2013-04-01 04:42:08,"TPD - code 3 b&amp;e, 200 block e webber st near lagrange st, female caller says somebody just broke into the front of the house"
318578241671667714,2013-04-01 04:19:06,"TPD - code 3 burglary, 700 block reineck dr near york st, caller reporting somebody trying to break into the back on the house"
318575031200387072,2013-04-01 04:06:20,"TPD - 100 block of dartmouth dr near amherst dr, female caller just heard 2-3 gunshots a few houses away"
318574473341190145,2013-04-01 04:04:07,"TPD - looking for somebody running through the yards, 1100 block fernwood ave near forest ave"
318573982876061696,2013-04-01 04:02:10,"TPD - 500 block foredale ave near south ave, caller reporting car just dumped at that location, possible stolen"
318573525818568705,2013-04-01 04:00:22,"TPD - commercial alarm, 4129 talmadge rd at joseph's beverage center"
318572690887823360,2013-04-01 03:57:02,"TPD - has the possible stolen vehicle stopped, woodville rd and clark st"
318572375379697664,2013-04-01 03:55:47,"TPD - 4 sector crew behind a vehicle with plate matching the stolen sheet, woodville rd and navarre ave"
318571378267799552,2013-04-01 03:51:50,"TPD - 800 block monroe st near n michigan st, commercial burglar alarm"
318570649025122304,2013-04-01 03:48:56,TPD - air closed on south channel for 6 and 7 sector crews out on a call alldays ave near dorr st
318570091669241856,2013-04-01 03:46:43,TPD - has 7 sector crews rolling code 3 somewhere
318569914103377921,2013-04-01 03:46:00,"TPD - for officer's safety, correction 2004 2-door light blue seabring, male with long gun was threatening people"
318569160558931968,2013-04-01 03:43:01,"TPD - looking for a 2002 light blue seabring with male and female, had a long gun, possibly from the blackstone dr and ketcham ave area"
318568129288605696,2013-04-01 03:38:55,"lucas county sheriff dispatch 1: crew--""my password is fucked up and not working all weekend""--dispatcher--""uh somebody has an open mic"""
318567634348154881,2013-04-01 03:36:57,"TPD - 3200 block blackstone dr near ketcham ave, person throwing bricks into the windows and firing a gun"
318567127542005760,2013-04-01 03:34:56,"TPD - report of 3-4 males fighting at the model 6, 5300 block heatherdowns blvd"
318566791007842307,2013-04-01 03:33:36,"TPD - 1900 block nebraska ave, commercial alarm"
318566478964203520,2013-04-01 03:32:21,"RT @KidKrafty: @ToledoScanner I hear cop cars, lol. Stickney Manhattan area..-sounded like some crews up that way were looking for something"
318565791383568384,2013-04-01 03:29:37,"TFD - engine 9 now dispatched, injuries from the fight, 1100 block hamilton st"
318565288067096577,2013-04-01 03:27:37,"TPD - code 3 fight, 1100 block hamilton st near n hawley st, a dozen teens fighting, stomping on one in the street"
318564742333603840,2013-04-01 03:25:27,"TPD - general broadcast, hill ave and n reynolds rd, known male attempted to steal females silver malibu, but then fled northbound"
318562716451213312,2013-04-01 03:17:24,"TPD - 2300 block warren st near batavia st, caller reporting blue seabreeze speeding up and down the street, may be intox"
318562446900084737,2013-04-01 03:16:20,"TFD/TPD - residential fire alarm, 2353 fulton st near winthrop st, engine 7"
318561137887166464,2013-04-01 03:11:08,"TPD - wreckless operator from the n bryne rd and dorr st area, heading eastbound in silver car"
318560700861661185,2013-04-01 03:09:24,"@KidKrafty am lucky if i can get a good couple hours in a night, i really need a whole staff to listen and tweet around the clock"
318560215350001664,2013-04-01 03:07:28,"RT @KidKrafty: @ToledoScanner where do you go during the day? o.o - too busy working to listen and tweet during the weekdays, and been busy"
318559536376053761,2013-04-01 03:04:46,"@apoure25 ya, roll up the overhead doors and perk up your noses"
318559372655591426,2013-04-01 03:04:07,"RT @apoure25: @ToledoScanner They probably didn't even move the engine off the station's property, Beauty Bar is right next door to 25's"
318559317072683009,2013-04-01 03:03:54,"TPD - 600 block ashwood ave near mulberry st, disorder, intox husband causing problems"
318558611859177472,2013-04-01 03:01:06,"TPD - 500 block western ave near broadway st, male arguing with a female, crews were out there earlier"
318558262704361475,2013-04-01 02:59:43,"TPD - 300 block austin st near lagrange st, group of 4-5 black males causing a disturbance"
318558036560052225,2013-04-01 02:58:49,"TFD - natural gas outdoors, w central ave and goddard st, near the beauty bar salon, engine 25's company"
318557168909557760,2013-04-01 02:55:22,"TPD - code 3 burglary, 1500 block lebanon st near oakdale ave, caller reporting male trying to break in door and smash window"
318553736484122624,2013-04-01 02:41:43,"#ScannerOn - TPD - two gunshots heard, 3400 block angela pl near e lake st"
318552673672630272,2013-04-01 02:37:30,"@bad5018 didn't get a chance to listen to that fire earlier today, thanks for sharing and the skytrack cam pic"
318552017771581441,2013-04-01 02:34:54,RT @bad5018: Here's a shot from our SkyTrack TARTA Cam of the fire in the 5400 blk of N Detroit. #ToledoScanner http://t.co/8drN9h8GQv
318551985181835264,2013-04-01 02:34:46,RT @bad5018: Toledo | Structure Fire | Detroit &amp; E Laskey | B3 called in heavy smoke just before dispatch | Ch4 | 1555 #ToledoScanner
318533878589575168,2013-04-01 01:22:49,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @ToledoNewsNow @Toledocom @ToledoOHNews
318231652478377985,2013-03-31 05:21:53,"TPD - 5100 block yorkshire dr near s reynolds rd, domestic, male and female yelling  at each other in the yard"
318231250391408640,2013-03-31 05:20:17,"TPD - timed out disorder, 1400 block oakwood ave near n detroit ave, group of 20 males shooting dice in the middle of the street, blocking"
318229926018940928,2013-03-31 05:15:01,"TPD - now getting a group of a dozen juvs fighting, 1300 block oak st near hathaway st"
318226626649419776,2013-03-31 05:01:54,"TPD - report of a group of kids fighting, fasset st and oak st"
318225938351546369,2013-03-31 04:59:10,"RT @ADouble2219: @ToledoScanner heard it too, some loudness too from a rental house. Then a jeep liberty parked by the park and people w ..."
318225859557335040,2013-03-31 04:58:51,"TPD - 600 block curtis st, caller reported somebody just threw a brick through their back window"
318225171037179904,2013-03-31 04:56:07,"TPD - 3700 block lockwood ave at the park, disorder, caller heard glass breaking"
318224330230214657,2013-03-31 04:52:47,"TPD - general broadcast, caller reports their car was just stolen from 400 block pratt st"
318223797721366529,2013-03-31 04:50:40,"TPD/TFD - has an injured person now at big'z bar, 2600 w sylvania ave, getting engine 23's company (engine and rescue unit)"
318222621231693824,2013-03-31 04:45:59,"@Captain_Kurt and in this case air is back open since they were not finding anything, and other crews could talk to dispatch again"
318222371624464384,2013-03-31 04:45:00,"@Captain_Kurt ""code 3"" is a lights and sirens emergency response, air will usually close for crews as they get on scene for their safety"
318222109576937472,2013-03-31 04:43:57,"@Captain_Kurt ""air closed"" for crews who are arriving on a scene, means that dispatch channel is closed to only those officers"
318221930593386496,2013-03-31 04:43:15,RT @Captain_Kurt: @ToledoScanner what do you mean when you say the air is closed?
318221908501999616,2013-03-31 04:43:09,"TPD - call is at big'z bar &amp; grill, 2600 w sylvania ave, but crews now finding anything, air now open"
318221347069231105,2013-03-31 04:40:56,"TPD - crews rolling code 3 to a bar, douglas rd and w sylvania ave, units on scene, air now closed"
318220434602598400,2013-03-31 04:37:18,"@LornestoToledo ya, nothing like a little be of easter craziness, been really busy past month, but good to get on for a little bit"
318220182877249536,2013-03-31 04:36:18,"RT @LornestoToledo: @ToledoScanner

Crazy night in the glass city! Once again, thanks for the updates."
318218540027092992,2013-03-31 04:29:46,"TPD - report of a disorder, loud people in the hall, 5100 block norwich rd, bragging they robbed a stop &amp; go, not a good night for stop &amp; go"
318217701875138560,2013-03-31 04:26:26,"TPD - maple st and e streicher st, reporting of a group of 4 to 5 people fighting"
318217199934402562,2013-03-31 04:24:27,"TPD - 1901 broadway st near orchard st from the stop &amp; go on a theft, reported hispanic male just stole two cases of beer, now walking south"
318216717421654017,2013-03-31 04:22:32,"TPD - general broadcast for officer's safety, the red lincoln from the previous shots fired call comes back to location 100 block palmer st"
318214624002600960,2013-03-31 04:14:13,"TPD - looking for a 98 four door red ford taurus with broken out back window and rear end damage, let police know if you see it around"
318212733311004672,2013-03-31 04:06:42,"TPD - report of a fight breaking out, toledo party hall, 4052 airport hwy"
318210439337086976,2013-03-31 03:57:35,"TFD - rescue 6 added to assist with the injured person, 141 main st, main street bar &amp; grill, code 3 response"
318210048901918720,2013-03-31 03:56:02,"TPD - suspicious persons, in the back of the apartment complex, 1145 s byrne rd, may be homeless per the caller, may be trying to break in"
318208324388679680,2013-03-31 03:49:11,"TFD - engine 13 dispatched to main street bar &amp; grill, 141 main st, on an injured person"
318207159420719105,2013-03-31 03:44:33,"TPD/TFD/EMS - possible overdose, 300 block e oakland st near maple st"
318206949395165185,2013-03-31 03:43:43,"TPD - multiple crews out in the area of pinewood ave and brown ave for the shots fired call, air back open now"
318205686548926465,2013-03-31 03:38:42,"TPD - code 3 shots fired, 1000 block brown ave near indiana ave, drive by shooting, multiple vehicles, still in front of the residence"
318203555284652033,2013-03-31 03:30:14,"TPD - 100 block mettler st, possible stolen vehicle or unauthorized use, taken from that location"
318203314116390912,2013-03-31 03:29:16,"lucas county sheriff - general broadcast, fulton county reporting a pickup truck on airport hwy, now entering lucas county all over the road"
318202044320194560,2013-03-31 03:24:13,"TPD - caller reporting around 8 gunshots heard, 1400 block tecumseh at near junction ave"
318201203303538688,2013-03-31 03:20:53,"TPD - b&amp;e alarm, community variety store, 2165 ashland ave"
318199581177430016,2013-03-31 03:14:26,"TPD - large crowd of disorderly folks around the airport hwy and wenz rd area, multiple crews in the area working to disperse"
318197278160596993,2013-03-31 03:05:17,"#ScannerOn - TPD/TFD - report of an injury accident, brown ave and hamilton st near the railroad tracks, one vehicle involved"
318171502853881856,2013-03-31 01:22:52,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @PoliceClips @13abc @Toledo_Buzz
317873220671897600,2013-03-30 05:37:36,"TFD - 639 woodville rd near elmore st, report of a structure fire, possible basement fire"
317872603924660224,2013-03-30 05:35:09,"TPD - 200 block hausman st, a couple people fighting"
317872139577466880,2013-03-30 05:33:18,"TPD - crews with a disturbance behind islander night club, 1901 w sylvania ave"
317871627570393088,2013-03-30 05:31:16,"TPD - crew near hamilton st and hyatt ln, just heard a gunshot, checking the area out"
317867615433420800,2013-03-30 05:15:19,TPD - reporting obscene activity at broadway st and western ave
317865753325998080,2013-03-30 05:07:55,"TPD - palms bar &amp; grill, 3835 n detroit ave, 2005 gray malibu just stolen from that location"
317862880496197632,2013-03-30 04:56:30,"TPD - fairfax rd near matlack ave, noise complaint, loud vehicle in the area"
317862377326514176,2013-03-30 04:54:31,TPD - directed patrol crews been making a lot of stops in the central city area tonight
317861361063444480,2013-03-30 04:50:28,TPD - crew mentioned they had pepper balled somebody earlier for the particular disturbance in the langdon st and south ave area
317858868552138753,2013-03-30 04:40:34,"TFD/TPD - injuries from a domestic, birmingham terrace"
317857858031079424,2013-03-30 04:36:33,"monroe county - fire dispatched to accident I-75, car rear ended a semi truck carrying possible hazmat, caller from car may be drunk"
317857553545560064,2013-03-30 04:35:20,"EMS - 300 block n erie st, life squad for an overdose"
317857393184735233,2013-03-30 04:34:42,"EMS - life squad 3 to 3600 block sherbrooke rd, special for injuries from a fall"
317856570950160384,2013-03-30 04:31:26,"coast guard - notice to mariners, temporary security zones surrounding vessel isa which is currently first saltwater ship in port for season"
317855984896847874,2013-03-30 04:29:06,"lucas county sheriff - crazy caller  is threatening to shoot up a walmart at 12:30, previously was going to shoot up a kroger at 11:30"
317855132840755200,2013-03-30 04:25:43,"TPD - now police requested code 3 to the residence 219 dickens dr, per male from back of the location"
317854584276140033,2013-03-30 04:23:33,"TFD - 219 dickens dr near independence rd, residential fire alarm, engines 4 and 14"
317853155297730561,2013-03-30 04:17:52,"TPD - south channel air now closed, multiple units out, sounds like fight at lido lanes, 800 block south ave"
317852551976464384,2013-03-30 04:15:28,"TPD - central channel crews have one in custody from the foot pursuit, 300 block w manhattan blvd"
317852241610551297,2013-03-30 04:14:14,"TPD - crew in foot pursuit, has one running somewhere near manhattan blvd"
317850724769873922,2013-03-30 04:08:12,"TPD - 100 block pool st, car during burnouts in the street"
317849451995738112,2013-03-30 04:03:09,"TPD - assist fire, 600 block woodland ave, fire has a code 18 (DOA) at the residence at that location"
317848861186076672,2013-03-30 04:00:48,@KrstyDrunky stay safe out there
317848806127443969,2013-03-30 04:00:35,"RT @KrstyDrunky: “@ToledoScanner: TPD - crews out with an accident bennett rd and laskey w laskey rd, possible DUI at that location” jus ..."
317848619346690049,2013-03-30 03:59:50,"TPD - group of 15 to 20 males fighting at kopper's bar, 549 navarre ave"
317848425255301121,2013-03-30 03:59:04,"TPD - people fighting, behind malibus, 2045 w alexis rd, a couple males fighting"
317847828728791041,2013-03-30 03:56:42,"TPD - crews out with an accident bennett rd and laskey w laskey rd, possible DUI at that location"
317847240225984512,2013-03-30 03:54:22,"TPD - air closed again on south channel now for the bellevista dr call, crews searching a vacant house at that location"
317846993277947904,2013-03-30 03:53:23,"TPD - random female making threats to businesses in and around the walmart area, 2900 block glendale ave"
317846075111264256,2013-03-30 03:49:44,"TPD - south channel crews spotted that beige pickup flying inbound airport hwy towards south ave, one crew in pursuit"
317845608994054144,2013-03-30 03:47:53,"TPD - white male from the brookview dr call left location in beige pickup, air back open, crews a looking"
317845405494812672,2013-03-30 03:47:04,"EMS - toledo life flight 4 helicopter inbound mercy st vincents hospital, med channel 8 assigned"
317845009405714432,2013-03-30 03:45:30,TPD - south channel air is closed for crews out on a call brookeview dr and airport hwy
317844691590737921,2013-03-30 03:44:14,"#ScannerOn - TPD - has some people hanging out at a vacant house, 4300 block bellevista dr"
317809101029662720,2013-03-30 01:22:48,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @toledorockets @downtownbg @mikesigovblade
317446716293013504,2013-03-29 01:22:49,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @ToledoZoo @ToledoOHNews @BHScanner
